Date,Thực tế,Dự đoán theo LSTM,Dự đoán theo GRU,Dự đoán theo BiLSTM,Dự đoán theo Transformers,Dự đoán theo mô hình ConvLSTM
2021-11-27 06:00:00,1.0,1.1046275,1.1162355,0.85482574,1.0248824,1.041387
2021-11-27 08:00:00,1.0,1.1132032,1.1112118,0.839764,1.0248097,1.0216148
2021-11-27 10:00:00,1.0,1.1151974,1.1137748,0.8379274,1.0247763,1.0242996
2021-11-27 12:00:00,1.0,1.1122748,1.1212114,0.8359241,1.0246686,1.0353564
2021-11-27 14:00:00,1.0,1.0669,1.1544065,0.8634941,1.0248417,1.0804789
2021-11-27 16:00:00,1.0,1.071619,1.1606529,0.86427575,1.0246775,1.0673267
2021-11-27 18:00:00,1.09608527067666,1.15339,1.2122017,0.9501519,1.0256251,1.1534759
2021-11-27 20:00:00,2.05106173540843,2.0538514,2.10292,1.8859841,2.003836,2.105711
2021-11-27 22:00:00,1.0,1.0698553,1.1375217,0.9094504,1.0246681,1.0122168
2021-11-28 00:00:00,2.51314999626988,2.5048077,2.5849397,2.475534,2.4279509,2.5054731
2021-11-28 02:00:00,1.15253370502998,1.2370541,1.3048335,1.0143704,1.0251423,1.162011
2021-11-28 04:00:00,1.1043614604447,1.1880255,1.2075427,0.9677026,1.0250448,1.136184
2021-11-28 06:00:00,1.0,1.0932767,1.1157042,0.86171216,1.0246971,1.0660735
2021-11-28 08:00:00,1.0,1.0649983,1.062092,0.875323,1.024831,1.0397034
2021-11-28 10:00:00,1.48319076774684,1.5578094,1.5886885,1.3834995,1.099296,1.5386903
2021-11-28 12:00:00,1.20065890464798,1.2645063,1.279961,1.080472,1.0293308,1.2272235
2021-11-28 14:00:00,1.0,1.1443318,1.0717965,0.81771207,1.0243745,1.041501
2021-11-28 16:00:00,1.0,1.1241701,1.1027629,0.8266329,1.0244443,1.0371121
2021-11-28 18:00:00,1.0,1.1389115,1.025989,0.8053706,1.02437,0.96530783
2021-11-28 20:00:00,1.0,1.1471633,1.0822153,0.88670075,1.024443,1.0205628
2021-11-28 22:00:00,1.0,1.0846605,1.1201636,0.89944804,1.0245807,0.9782875
2021-11-29 00:00:00,1.0,1.1085368,1.1313856,0.99792325,1.0245008,0.9030564
2021-11-29 02:00:00,1.0,1.046718,1.1250218,0.9302123,1.0250953,0.9683762
2021-11-29 04:00:00,1.0,1.0639635,1.1273538,0.930206,1.0246123,1.0546736
2021-11-29 06:00:00,1.0,1.0364666,1.0888284,0.95225316,1.0247859,0.9750264
2021-11-29 08:00:00,1.0,1.050611,1.0974424,0.9956372,1.0247691,0.973637
2021-11-29 10:00:00,1.0,1.0619292,1.0781292,0.9922395,1.02456,0.90869325
2021-11-29 12:00:00,1.0,1.0263708,1.0482962,0.9973887,1.0246642,0.9211292
2021-11-29 14:00:00,1.10504403431344,1.2037367,1.1634934,1.0159967,1.0248531,1.1136713
2021-11-29 16:00:00,3.0,3.0356078,3.034246,2.891718,2.8219185,2.937096
2021-11-29 18:00:00,5.0,5.063192,5.087248,4.973869,4.615596,4.829541
2021-11-29 20:00:00,4.0,3.922518,4.0982757,4.008564,3.4463782,3.868211
2021-11-29 22:00:00,7.0,7.009592,7.024203,7.0936413,6.867385,7.025251
2021-11-30 00:00:00,7.999999999999999,8.076682,8.345099,7.9918504,8.363992,8.138921
2021-11-30 02:00:00,5.0,4.5243034,4.987664,5.115673,4.1691766,4.8204827
2021-11-30 04:00:00,4.0,3.6596382,4.05417,4.097073,3.313502,3.832604
2021-11-30 06:00:00,1.0,0.6471813,0.8924643,1.0531865,1.0276185,0.81823194
2021-11-30 08:00:00,2.0,1.6862766,1.7987459,1.8908899,1.8828552,1.9661493
2021-11-30 10:00:00,2.0,1.8053458,1.7413414,1.9195529,1.9392226,1.9521049
2021-11-30 12:00:00,1.0,0.7842018,0.6870418,0.8462034,1.0673883,1.0180902
2021-11-30 14:00:00,1.0,0.921113,0.9519306,0.9086289,1.0610155,1.1523038
2021-11-30 16:00:00,1.0,0.89864355,1.0172329,0.9913071,1.0340606,1.0487185
2021-11-30 18:00:00,1.0,0.8853871,1.0292559,0.9775758,1.0269645,1.044385
2021-11-30 20:00:00,1.0,0.9870154,0.9552397,1.0394536,1.0254577,1.0668013
2021-11-30 22:00:00,1.0,1.0957611,0.95204926,0.9658474,1.024583,0.9730658
2021-12-01 00:00:00,1.0,1.0383321,1.0509255,0.9425837,1.024965,0.90532196
2021-12-01 02:00:00,1.15353226131938,1.3570633,1.2488427,1.1394587,1.0260136,1.1636014
2021-12-01 04:00:00,1.09200577621492,1.0758452,1.0189613,1.0295886,1.0263604,1.1158087
2021-12-01 06:00:00,1.0,0.9146439,0.9516549,0.9995091,1.0274107,0.8821066
2021-12-01 08:00:00,1.0974211949008,1.1631458,1.1619843,1.1131366,1.0315025,1.0553244
2021-12-01 10:00:00,1.07525071400606,1.0914863,0.9201573,1.0698289,1.0347373,1.0489076
2021-12-01 12:00:00,1.0,0.97727346,0.91193396,1.0090737,1.0263662,1.0444727
2021-12-01 14:00:00,1.12367412226643,1.059345,0.79955447,1.0815984,1.0264486,1.2707269
2021-12-01 16:00:00,1.09993093450296,0.9649818,1.0973715,1.0781324,1.0252947,1.2469049
2021-12-01 18:00:00,1.15894998088743,1.0786963,1.2213732,1.0486771,1.0246849,1.388555
2021-12-01 20:00:00,1.15755105929521,1.075527,1.1723664,0.99017286,1.0248395,1.3843789
2021-12-01 22:00:00,1.0,0.95796794,1.0416521,0.8874231,1.024992,1.1363676
2021-12-02 00:00:00,1.0,1.0166876,0.9497002,0.90321827,1.0246592,1.0990795
2021-12-02 02:00:00,1.0,1.0926322,1.0751647,0.848401,1.024931,1.1350691
2021-12-02 04:00:00,1.07574374931157,1.2003313,1.1538169,0.9124894,1.0248511,1.1944704
2021-12-02 06:00:00,1.0,1.1484749,1.0848272,0.84029907,1.0245374,1.1180122
2021-12-02 08:00:00,1.0,1.1332712,1.0906363,0.8565582,1.0247136,1.0934476
2021-12-02 10:00:00,1.0,1.1450951,1.1207551,0.84987,1.0246454,1.0934126
2021-12-02 14:00:00,1.09435133520451,1.2334521,1.2033894,0.91588426,1.0249622,1.1989875
2021-12-02 20:00:00,1.71826960357944,1.79745,1.7428534,1.5900636,1.4953997,1.7568736
2021-12-02 22:00:00,1.2994229961623,1.3744072,1.3715684,1.2076218,1.0268341,1.2764125
2021-12-03 00:00:00,1.0,1.1522237,1.120808,0.8388566,1.0243767,1.0849669
2021-12-03 02:00:00,1.08540137546608,1.1905503,1.1612487,0.9910292,1.024485,1.1312538
2021-12-03 04:00:00,1.0,1.1539706,1.0856682,0.82841545,1.0243876,1.0778769
2021-12-03 06:00:00,1.0,1.1639091,1.0884484,0.8378078,1.0243243,1.0744467
2021-12-03 08:00:00,1.0,1.16063,1.0473716,0.85662955,1.0244483,1.027556
2021-12-03 10:00:00,1.2737144742462,1.3674265,1.3261808,1.154824,1.0273479,1.2530729
2021-12-03 12:00:00,1.08362491687006,1.2036381,1.1946392,0.9551138,1.0250103,1.1328655
2021-12-03 14:00:00,1.06449455980817,1.1955462,1.1990103,0.9388428,1.0246904,1.1595694
2021-12-03 16:00:00,1.2743045994143,1.3508834,1.3882227,1.1435274,1.0286331,1.3846667
2021-12-03 18:00:00,1.06866896930152,1.1733387,1.1907396,0.93936306,1.0244303,1.158517
2021-12-03 20:00:00,1.0,1.1276768,1.1233388,0.8720379,1.024374,1.0775352
2021-12-03 22:00:00,1.0,1.129574,1.1220125,0.8578642,1.0248916,1.1032844
2021-12-04 00:00:00,1.0,1.1548078,1.1010761,0.83271354,1.0247682,1.1345289
2021-12-04 02:00:00,1.0,1.1457165,1.1310747,0.85840833,1.0252358,1.1481698
2021-12-04 04:00:00,1.0,1.1610973,1.1432873,0.8586952,1.0251958,1.1196017
2021-12-04 06:00:00,1.0,1.1684372,1.1278224,0.8519097,1.0246272,1.123074
2021-12-04 08:00:00,1.0,1.1435666,1.081403,0.8507512,1.0244986,1.0738797
2021-12-04 10:00:00,1.11189759584472,1.2526261,1.1944697,0.94928145,1.02538,1.1816741
2021-12-04 12:00:00,1.0,1.1367624,1.126797,0.86601233,1.0244052,1.1092923
2021-12-04 14:00:00,1.0,1.118027,1.1389896,0.8687257,1.0243068,1.1254696
2021-12-04 16:00:00,1.08919502017788,1.2046648,1.2057813,0.94728655,1.0246019,1.1956781
2021-12-04 18:00:00,1.0,1.0990617,1.1075926,0.86504483,1.0244541,1.0645512
2021-12-04 20:00:00,1.0,1.1070279,1.0812329,0.8675226,1.0245092,1.0553726
2021-12-04 22:00:00,1.10659894976232,1.1880233,1.1737952,0.9925682,1.0251589,1.127631
2021-12-05 00:00:00,1.24299836056363,1.2998805,1.3147881,1.1753294,1.0273322,1.2304846
2021-12-05 02:00:00,1.35795008170669,1.4361551,1.4044788,1.2061831,1.0402194,1.4004943
2021-12-05 04:00:00,1.3564171012133,1.4425691,1.40582,1.211509,1.0373214,1.3793272
2021-12-05 06:00:00,1.09529760414006,1.2071273,1.1823982,0.9699929,1.0248942,1.1159103
2021-12-05 08:00:00,1.0,1.1052693,1.0751265,0.88808745,1.0244853,1.0233049
2021-12-06 10:00:00,1.0,1.0854337,1.081664,0.9354984,1.0244043,0.9418488
2021-12-06 12:00:00,1.0,1.0578752,1.0823126,0.9812542,1.0246694,0.9192844
2021-12-06 14:00:00,1.0,1.1035564,1.0863236,0.9469649,1.0246642,0.93167126
2021-12-06 16:00:00,3.0,3.0667112,3.0331554,2.8630726,2.9206355,2.9297335
2021-12-06 18:00:00,2.0,1.9962194,2.0319443,1.9243852,1.7173895,1.9581789
2021-12-06 20:00:00,2.0,2.0140421,2.0414996,1.9263427,1.7971201,1.9628352
2021-12-06 22:00:00,2.0,1.9633048,2.076146,2.0026762,1.6051375,1.8744518
2021-12-07 00:00:00,2.0,2.002118,2.0452094,1.8834236,1.892829,1.9831043
2021-12-07 02:00:00,2.0,1.984485,2.0606976,1.9633279,1.8802779,1.9806781
2021-12-07 04:00:00,1.0,1.02467,1.0651869,0.9696825,1.0248481,0.9775571
2021-12-07 06:00:00,1.0,1.0302728,1.0205015,0.94659257,1.0248618,0.9965066
2021-12-07 08:00:00,1.0,0.99494827,1.049744,0.9509137,1.0257282,0.9999845
2021-12-07 10:00:00,1.0,1.0377777,1.0004656,0.9595677,1.0257293,0.96994346
2021-12-07 12:00:00,2.0,2.0609694,2.0027885,1.9211046,2.0333874,2.015887
2021-12-07 14:00:00,3.0,3.0365524,2.9675345,2.8703206,3.1647503,2.940533
2021-12-07 16:00:00,1.0,1.0362973,1.1032578,0.9220858,1.0244141,0.9659426
2021-12-11 18:00:00,4.0,4.054121,4.0552216,4.0614767,3.8632047,3.7940102
2021-12-11 20:00:00,2.0,1.893742,2.0701659,2.0890872,1.3209181,1.858419
2021-12-11 22:00:00,2.0,1.9233164,2.014277,2.0886304,1.841186,1.7776467
2021-12-12 00:00:00,1.0,1.0547369,1.1316681,1.0469314,1.0249189,0.9908049
2021-12-12 02:00:00,1.0,0.9235724,1.0426512,1.066506,1.0260909,0.82144046
2021-12-12 04:00:00,1.0,0.9134289,1.0167278,1.1129553,1.0280914,0.9112157
2021-12-12 06:00:00,1.0,0.8996181,0.93901944,1.0661018,1.0426807,0.8588003
2021-12-12 08:00:00,1.0,0.98249906,0.9436232,1.0981028,1.0307386,0.8998405
2021-12-12 10:00:00,1.0,0.94669694,1.064126,1.0638766,1.0336075,0.9205678
2021-12-12 12:00:00,1.0,1.0882945,0.999433,1.0554925,1.0251572,0.9404783
2021-12-12 14:00:00,1.0,0.96676266,0.9683191,1.0113062,1.0275211,0.9885812
2021-12-12 16:00:00,1.0695920246138,1.1394882,1.1442149,1.1406273,1.0251662,1.0730573
2021-12-12 18:00:00,1.0,0.9787466,1.0488502,1.0576397,1.0245421,1.0802321
2021-12-12 20:00:00,1.0,1.0013365,1.0994295,1.0319458,1.0256076,0.9095814
2021-12-12 22:00:00,1.0,1.0473816,1.206485,1.0685973,1.025406,1.1038314
2021-12-13 00:00:00,1.0,1.0094386,1.0392857,1.1137756,1.027442,0.98925513
2021-12-13 02:00:00,1.0,0.98542637,1.1661255,1.0258518,1.0298121,1.0292541
2021-12-13 04:00:00,1.0,1.1168491,1.0512651,1.0115281,1.0377257,1.0894952
2021-12-13 06:00:00,1.0,0.97509897,1.0325794,1.023433,1.0273694,1.0896926
2021-12-13 08:00:00,1.0,1.0782983,1.0699186,0.98781765,1.0274363,1.0537937
2021-12-13 10:00:00,1.0,1.046853,1.0184997,1.0349674,1.0252725,1.1150619
2021-12-13 12:00:00,1.0,0.9830016,1.0457151,0.97135866,1.0257175,1.0742356
2021-12-13 14:00:00,1.0,1.0195731,1.1274731,1.0424851,1.0246537,1.1055269
2021-12-13 16:00:00,1.0,0.96038,1.0894217,0.9918097,1.0254577,1.0756449
2021-12-13 18:00:00,1.0,1.0144365,1.1077288,1.0119736,1.0251434,1.0605971
2021-12-13 20:00:00,1.0,1.0103493,1.1150497,1.0095713,1.0252826,1.0479811
2021-12-13 22:00:00,1.0,1.0323416,1.1279187,1.0036769,1.0251577,1.0311705
2021-12-14 00:00:00,1.0,0.99848634,1.1136947,1.0118239,1.024944,1.0237223
2021-12-14 02:00:00,1.0,1.0512031,1.1283154,1.0037472,1.024991,1.0005834
2021-12-14 04:00:00,1.0,1.0415479,1.135865,0.9914925,1.0251164,1.0377657
2021-12-14 06:00:00,1.0,1.0700259,1.1425325,0.9704467,1.024997,1.0428079
2021-12-14 08:00:00,1.0,1.0637352,1.1226792,0.96095204,1.0246608,1.0283962
2021-12-14 10:00:00,1.0,1.056465,1.1093081,0.9691672,1.0244628,0.99542624
2021-12-14 12:00:00,1.0,1.1001256,1.1159837,0.8890741,1.0244944,1.0640956
2021-12-14 14:00:00,1.0,1.1197767,1.1389792,0.87151796,1.0245262,1.0932039
2021-12-14 16:00:00,1.0,1.1213497,1.1404951,0.86233413,1.024448,1.1004337
2021-12-14 18:00:00,1.0,1.1172794,1.1137054,0.8663349,1.0244185,1.0664009
2021-12-14 20:00:00,1.0,1.0918177,1.0913198,0.9253466,1.0243504,1.0235643
2021-12-14 22:00:00,1.0,1.1134536,1.0918591,0.90750176,1.024353,1.023066
2021-12-15 00:00:00,2.0,2.0546865,2.047382,1.8921034,1.877247,1.9765192
2021-12-15 02:00:00,2.0,2.0328257,2.066091,1.9061427,1.8600705,1.9961014
2021-12-15 04:00:00,2.0,2.038118,2.0715399,1.9013132,1.8549993,1.9996288
2021-12-15 06:00:00,2.0,2.04929,2.0789635,1.9081451,1.8557476,1.9890882
2021-12-15 08:00:00,2.0,1.9531909,2.0538046,1.9329505,1.648872,1.9314502
2021-12-15 16:00:00,2.0,2.0150115,2.060541,1.8752621,1.8638588,2.0215888
2021-12-15 18:00:00,3.0,3.0640461,3.0639968,2.910263,2.9622827,2.9938958
2021-12-15 20:00:00,6.0,6.16065,6.260112,6.0646486,6.096166,6.094225
2021-12-15 22:00:00,5.0,4.794749,5.092636,5.023195,4.526487,4.897216
2021-12-16 00:00:00,4.0,3.7258832,4.112297,4.115898,3.6225336,3.7756062
2021-12-16 02:00:00,3.0,2.7845044,3.1007524,3.1116033,2.5201359,2.8693936
2021-12-16 04:00:00,3.0,2.71177,3.0943325,3.1266637,2.7006524,2.8782663
2021-12-16 06:00:00,3.0,2.8148143,3.1251092,3.134586,2.9619944,2.9536912
2021-12-16 08:00:00,2.0,1.7247317,1.9376032,2.1318676,1.8970594,1.9060278
2021-12-16 10:00:00,2.0,1.7536451,1.8657134,2.1088912,1.9138345,1.9370086
2021-12-16 12:00:00,2.0,1.8201383,1.9628248,2.077319,1.9339801,1.8702732
2021-12-16 14:00:00,2.0,1.717579,1.9160712,2.1482122,1.9247236,1.8268744
2021-12-16 16:00:00,2.0,1.8822752,1.9074519,2.1092627,1.9181083,1.8876436
2021-12-16 18:00:00,2.0,1.813333,1.8558085,2.1455564,1.8576152,1.8134927
2021-12-16 20:00:00,2.0,1.8048869,1.8640821,2.1503835,1.8699535,1.7761604
2021-12-16 22:00:00,3.0,2.873385,2.978368,3.1757703,2.8936834,2.7311816
2021-12-17 00:00:00,2.0,1.9429806,1.9456812,1.997107,1.8496435,1.9816391
2021-12-17 02:00:00,1.0,1.046482,1.0362855,1.1851404,1.0258391,0.81053776
2021-12-17 04:00:00,2.0,1.7786953,1.9747169,1.8789408,1.9036715,1.7076718
2021-12-17 06:00:00,1.0,0.997982,1.0972582,1.2028456,1.0298657,0.77363116
2021-12-17 08:00:00,1.0,0.8380492,0.94529057,1.1655104,1.0332618,0.8353793
2021-12-17 10:00:00,1.0,0.85325533,0.83350974,1.113559,1.0386124,0.9354632
2021-12-17 12:00:00,1.0,0.9492332,0.9165036,1.1416092,1.0334679,1.0207781
2021-12-17 14:00:00,1.06525770989276,0.98209476,1.1534592,1.208652,1.033506,1.172165
2021-12-17 16:00:00,1.0,0.9421566,0.8580821,1.0579485,1.0252638,1.0949346
2021-12-17 18:00:00,1.10581791177525,1.1085315,1.0305814,1.192204,1.0286845,1.1952319
2021-12-17 20:00:00,1.08429520644752,1.0152023,1.1006423,1.132596,1.0272832,1.1665308
2021-12-17 22:00:00,1.74512833124819,1.5440636,1.6188917,1.7113628,1.8766778,1.7730181
2021-12-18 00:00:00,1.0,0.9235715,1.0159266,1.1394938,1.0252084,1.0252903
2021-12-18 02:00:00,1.0,1.0100937,1.1113678,1.0636159,1.0255443,1.084991
2021-12-18 04:00:00,1.0,0.92783403,1.0277247,1.0050062,1.0276226,1.0334032
2021-12-18 06:00:00,1.0,0.9382263,1.0920885,1.0385225,1.0292288,0.9993984
2021-12-18 08:00:00,1.0,1.0004743,1.0977547,1.0241551,1.0270114,1.109776
2021-12-18 10:00:00,1.0,0.96165824,0.98276585,1.026187,1.0285252,1.0312984
2021-12-18 12:00:00,1.0,1.0129657,1.0891225,0.98556924,1.028502,1.0496008
2021-12-18 14:00:00,1.0,1.0143247,1.0763898,0.99710375,1.0269587,1.1258615
2021-12-18 16:00:00,1.0,1.0148417,1.0913956,0.98413634,1.0252293,1.0941043
2021-12-18 18:00:00,1.18886673989478,1.1675779,1.278909,1.165707,1.0305132,1.2429936
2021-12-18 20:00:00,1.10005941081467,1.0596105,1.1861477,1.1276966,1.0257297,1.1386721
2021-12-18 22:00:00,1.10228747651511,1.0410404,1.2035632,1.1190093,1.0259298,1.1330249
2021-12-19 00:00:00,1.18722269409349,1.1182201,1.2908164,1.262033,1.027388,1.2014565
2021-12-19 02:00:00,1.91081554809188,1.7861204,1.9461287,1.9283185,1.8992745,1.9453675
2021-12-19 04:00:00,1.20546514567595,1.2015171,1.3352325,1.188482,1.0304039,1.2420281
2021-12-19 06:00:00,1.0,1.0588794,1.1814911,0.9339732,1.0245996,1.0794665
2021-12-19 08:00:00,1.0,1.0841446,1.130451,0.87844276,1.024395,1.0707678
2021-12-19 10:00:00,1.0,1.0969301,1.1151251,0.8798585,1.0245322,1.0812072
2021-12-19 12:00:00,1.0,1.1626672,1.1186656,0.838697,1.0248451,1.112824
2021-12-19 14:00:00,1.0,1.160714,1.1074291,0.8416396,1.02485,1.1223677
2021-12-19 16:00:00,1.0,1.1399027,1.1388863,0.84992564,1.0245744,1.1077183
2021-12-19 18:00:00,1.0,1.1373147,1.1186388,0.852198,1.0245391,1.1037469
2021-12-19 20:00:00,1.0,1.150183,1.0889814,0.86741483,1.0244942,1.0602633
2021-12-19 22:00:00,1.15005986769949,1.2357601,1.239746,1.0474906,1.0250204,1.1429744
2021-12-20 00:00:00,1.0,1.0126,1.0814278,1.0018018,1.0246346,0.8755797
2021-12-20 02:00:00,1.0,1.0533147,1.1010973,0.9947515,1.0244138,1.0032563
2021-12-20 04:00:00,1.09682950293689,1.178707,1.216167,1.037847,1.0252125,1.1260251
2021-12-20 06:00:00,1.25697866881992,1.2926097,1.344836,1.2197078,1.0275713,1.277815
2021-12-20 08:00:00,1.08102568258657,1.13066,1.161566,1.0472254,1.0249492,1.0541096
2021-12-20 10:00:00,1.0,1.0404845,1.1752377,0.9942068,1.024547,0.87745416
2021-12-20 12:00:00,1.0,1.0652357,1.1203847,0.9375909,1.0244029,1.0170404
2021-12-20 16:00:00,2.0,1.9657584,2.0148983,1.855341,1.9472216,2.0097227
2021-12-20 18:00:00,2.0,2.0172977,2.0374956,1.8983212,1.9022357,1.9630775
2021-12-20 20:00:00,2.0,1.9379927,2.0708265,1.973539,1.793695,1.9152246
2021-12-20 22:00:00,2.0,1.9091328,2.0380015,2.0421076,1.5951099,1.8516546
2021-12-21 00:00:00,2.0,1.9549966,2.037399,1.9052224,1.8839186,1.8693558
2021-12-21 02:00:00,2.0,1.913096,2.0363529,1.9988278,1.8134495,1.8775533
2021-12-21 04:00:00,2.0,1.9375668,2.0177746,1.9619372,1.8898422,1.894956
2021-12-21 06:00:00,2.0,1.9106319,2.0198097,1.9908848,1.8918866,1.9010227
2021-12-21 08:00:00,2.0,1.869552,2.0129814,2.0294635,1.8705488,1.8716733
2021-12-21 10:00:00,1.0,0.94215584,1.0494589,1.119806,1.0267723,0.79439664
2021-12-21 12:00:00,1.0,0.96937287,1.0472393,1.0416154,1.0256394,0.9132627
2021-12-21 14:00:00,2.0,1.8915083,1.9914626,1.9500811,1.9484184,1.9200076
2021-12-21 16:00:00,2.0,1.9224067,2.031895,1.9950931,1.9188924,1.9029175
2021-12-21 18:00:00,2.0,1.9536365,1.9752334,1.9850483,1.9277757,1.8720903
2021-12-21 20:00:00,2.0,1.9128317,1.9720476,2.0144649,1.8871652,1.8427694
2021-12-21 22:00:00,2.0,1.8844373,1.9713486,2.023505,1.8890488,1.8178937
2021-12-22 00:00:00,1.0,0.91419667,1.137331,1.08339,1.0250344,0.8151476
2021-12-22 02:00:00,2.0,1.9128724,1.9137272,2.0036364,1.9497432,1.8265258
2021-12-22 04:00:00,1.0,1.0335878,1.0463992,1.0643488,1.0253669,0.83745325
2021-12-22 06:00:00,1.0,1.0356016,0.999041,0.9827181,1.0266417,0.88993555
2021-12-22 08:00:00,1.0,1.0455201,1.0204797,1.0698264,1.0265853,0.89221394
2021-12-22 10:00:00,1.0,0.9499068,1.008835,1.0864998,1.0267526,0.88433236
2021-12-22 12:00:00,1.0,0.9451223,1.0495082,1.1355754,1.024955,0.9287416
2021-12-22 14:00:00,1.0,0.9330598,1.0468148,1.1342514,1.0251456,0.8876641
2021-12-22 16:00:00,1.0,0.96676064,1.036454,1.1435676,1.0248071,0.94134814
2021-12-22 18:00:00,1.0,0.9339933,0.970567,1.1245228,1.024757,0.93899417
2021-12-22 20:00:00,2.0,1.8373492,1.930784,2.086887,1.8939399,1.8681486
2021-12-22 22:00:00,3.0,2.8842206,3.0487702,3.140325,2.816379,2.7866158
2021-12-23 00:00:00,2.0,1.8701543,2.0581152,2.1386564,1.7415067,1.7969106
2021-12-23 02:00:00,1.0,0.83911026,1.0792354,1.1704626,1.0247645,0.83463955
2021-12-23 04:00:00,1.0,0.8961026,1.0660007,1.1305968,1.0250394,0.8712322
2021-12-23 06:00:00,1.0,0.9344685,1.0664245,1.1617272,1.0247693,0.95936406
2021-12-23 08:00:00,1.0,0.91628826,1.0478184,1.1138812,1.0251994,0.94789374
2021-12-23 10:00:00,1.0,0.91472983,1.0518955,1.1619605,1.0253706,0.88716316
2021-12-23 12:00:00,1.0,0.9322385,0.99506015,1.1151524,1.0255836,1.0049461
2021-12-23 14:00:00,1.0,1.0358275,1.0649107,1.0359104,1.0252122,1.0186006
2021-12-23 16:00:00,1.0,0.9922002,1.0635978,1.0761172,1.0251093,0.9452505
2021-12-23 18:00:00,2.0,1.9785956,2.0677707,2.063703,1.8864801,1.9086096
2021-12-23 20:00:00,3.0,2.9740827,3.048555,3.0682132,2.9531553,2.8281548
2021-12-23 22:00:00,2.0,1.9119537,2.1207607,2.0755367,1.8174872,1.8106867
2021-12-24 00:00:00,1.0,0.9303595,1.180627,1.1395049,1.0249941,0.81072336
2021-12-24 02:00:00,1.0,0.91291004,1.1278026,1.1674851,1.0247214,0.8375959
2021-12-24 04:00:00,1.0,0.87021285,1.0982713,1.1165582,1.0249707,0.8276835
2021-12-24 06:00:00,1.0,0.9704302,1.1289612,1.0888141,1.0263371,0.8597926
2021-12-24 08:00:00,1.0,0.94085914,1.0401038,1.1519437,1.0270649,0.8657147
2021-12-24 10:00:00,1.0,0.8879309,0.9983626,1.1374147,1.028195,0.87137496
2021-12-24 12:00:00,1.0,1.0227107,1.0591403,1.1019527,1.0268077,0.8790017
2021-12-24 14:00:00,1.0,0.9644343,1.092029,1.103658,1.024989,0.89175534
2021-12-24 16:00:00,2.0,1.8776832,1.9793946,2.0398142,1.908703,1.9233577
2021-12-24 18:00:00,1.0,1.006521,1.0823992,1.0915251,1.0245582,0.9344314
2021-12-24 20:00:00,1.0,0.94714665,1.0248373,1.0845093,1.0249145,0.90175116
2021-12-24 22:00:00,1.0,0.97899365,1.0975177,1.1028725,1.0251389,0.90370226
2021-12-25 00:00:00,1.0,1.0207744,1.1146859,1.043631,1.025583,1.0847285
2021-12-25 02:00:00,1.0,1.0357424,1.1041145,1.02595,1.0270935,0.9267565
2021-12-25 04:00:00,1.0,1.076601,1.1082709,1.0376571,1.0326283,0.9594923
2021-12-25 06:00:00,1.0,1.0990742,1.0936949,1.0195577,1.0333705,1.0676619
2021-12-25 08:00:00,1.06992554648363,1.063325,1.1375954,1.0962789,1.0409744,1.0973125
2021-12-25 10:00:00,1.0,1.0654191,1.0826724,1.0042388,1.0295494,1.045856
2021-12-25 12:00:00,1.0,1.1119589,1.0980123,1.0136334,1.0278854,1.1178174
2021-12-25 14:00:00,1.0,1.0670949,1.1096209,0.9873836,1.0252818,1.1269478
2021-12-25 16:00:00,1.0,1.0675445,1.0993567,0.9853217,1.0263574,1.1336489
2021-12-25 18:00:00,1.0,1.1025373,1.1092808,0.9719297,1.0281941,1.1096058
2021-12-25 20:00:00,1.68079983764322,1.6736034,1.700881,1.58751,1.8920367,1.8254507
2021-12-25 22:00:00,1.0,1.1109438,1.1815363,1.029442,1.026254,1.0986726
2021-12-26 00:00:00,1.0,1.1056156,1.2152659,0.97122186,1.0274005,1.1031582
2021-12-26 02:00:00,1.0,1.0803432,1.1574031,0.94227296,1.027363,1.1330729
2021-12-26 04:00:00,1.0,1.0571135,1.1376464,0.965557,1.0277172,1.106521
2021-12-26 06:00:00,1.0,1.0824409,1.1553967,0.931812,1.0282805,1.1092448
2021-12-26 08:00:00,1.0,1.0796402,1.1233505,0.94533837,1.0263375,1.1070886
2021-12-26 10:00:00,1.0,1.0849557,1.1761456,0.944766,1.0266985,1.115896
2021-12-26 12:00:00,1.0,1.0866075,1.1503649,0.9554478,1.0265418,1.1371307
2021-12-26 14:00:00,1.0,1.1207038,1.1638688,0.92928267,1.0269587,1.1240348
2021-12-26 16:00:00,1.0,1.1078804,1.1928828,0.9463559,1.0259808,1.142693
2021-12-26 18:00:00,1.0,1.111243,1.1883649,0.95285237,1.0250361,1.124598
2021-12-26 20:00:00,1.0,1.0852029,1.1800132,0.9556298,1.0249448,1.1160946
2021-12-26 22:00:00,1.62161031022225,1.5834684,1.6838795,1.4791685,1.7854435,1.7263522
2021-12-27 00:00:00,1.0,1.0739802,1.1050152,0.919967,1.0244124,1.1376625
2021-12-27 02:00:00,1.0,1.133971,1.160405,0.89986706,1.024991,1.1333201
2021-12-27 04:00:00,1.0,1.1704863,1.1774875,0.85644114,1.0247426,1.1265323
2021-12-27 06:00:00,1.0,1.1615344,1.1262712,0.8566468,1.0247924,1.1450889
2021-12-27 08:00:00,1.0,1.179833,1.1136118,0.8391298,1.0245564,1.1273316
2021-12-27 10:00:00,1.0,1.1892158,1.0944042,0.817434,1.024917,1.1077759
